"id","userReviewSeries","userReviewOnlyContent","userRatingSeries","userRatingValue","businessReplied","businessReplyContent","userReviewContent","LowAvgHighCost","businessType","cityState","friends","reviews","photos","eliteStatus","userName","Date","userBusinessPhotos","userCheckIns","weekday","the","and","for.","have","that","they","this","you","not","but","good","with","the_ratios","and_ratios","for_ratios","have_ratios","that_ratios","they_ratios","this_ratios","you_ratios","not_ratios","but_ratios","good_ratios","with_ratios","maxVote","votedRating","Rating","finalPrediction","CorrectPrediction","actualRatingValue"
585,"mostRecentVisit_review"," Greatly run business.  DOCTOR and his staff are very nice to the patients. Each week I go, DOCTOR and Aurora are there to help.   ups are done on a weekly basis and I appreciate the professional way that they deal with their patients.  Aside from chiropractic services, they also offer the Ideal Protein Diet program, which is a weekly monitored program for weight loss.  

Appointments are easy to make, the doctor is easy to talk to, and the office set up is nice and clean.

I've had coworkers and their family members recommend DOCTOR, and it's been 6 weeks that I've gone to see him.","mostRecentVisit_rating",5,"no",NA,"4/24/2012
 1 check-in

Greatly run business.  DOCTOR and his staff are very nice to the patients. Each week I go, DOCTOR and Aurora are there to help.   ups are done on a weekly basis and I appreciate the professional way that they deal with their patients.  Aside from chiropractic services, they also offer the Ideal Protein Diet program, which is a weekly monitored program for weight loss.  

Appointments are easy to make, the doctor is easy to talk to, and the office set up is nice and clean.

I've had coworkers and their family members recommend DOCTOR, and it's been 6 weeks that I've gone to see him.","Avg","chiropractic","Fairfield, CA",202,492,692,"Elite '2020","Maureen C.","2012-04-24",NA,1,"Tue",5,7,1,0,2,2,0,0,0,0,0,1,0.039,0.055,0.008,0,0.016,0.016,0,0,0,0,0,0.008,8,5,"5","5",1,"rating 5"
586,"mostRecentVisit_review","Thrilled with the care I've been getting from this chiropractor office. Kind and helpful staff","mostRecentVisit_rating",5,"no",NA,"8/3/2016
Thrilled with the care I've been getting from this chiropractor office. Kind and helpful staff","Avg","chiropractic","Anaheim, CA",8,98,117,NA,"Angie L.","2016-08-03",NA,NA,"Tue",1,1,0,0,0,0,1,0,0,0,0,1,0.059,0.059,0,0,0,0,0.059,0,0,0,0,0.059,7,5,"5","5",1,"rating 5"
587,"mostRecentVisit_review"," Love this place. I've been coming here for a while. The DOCTOR is amazing and very knowledgable. The staff is very professional and friendly. Recommend this chiro to everyone. Very military friendly.","mostRecentVisit_rating",5,"no",NA,"4/12/2016
 1 check-in

Love this place. I've been coming here for a while. The DOCTOR is amazing and very knowledgable. The staff is very professional and friendly. Recommend this chiro to everyone. Very military friendly.","Avg","chiropractic","Fresno, CA",98,98,117,NA,"Michael H.","2016-04-12",NA,1,"Thu",2,2,1,0,0,0,2,0,0,0,0,0,0.053,0.053,0.026,0,0,0,0.053,0,0,0,0,0,7,5,"5","5",1,"rating 5"
588,"mostRecentVisit_review","I have always been skeptical about chiropractors. But, i gave in because i didn't want to take pain pills anymore, It wasn't helping. I found DOCTOR on my Care Credit website. Gave his office a call and got in right away. Mando was very nice with getting me in for my appointment on .The whole entire staff is WONDERFUl. DOCTOR did my x-ray and we went over it and he told me my options and had a plan for me. I was VERY frustrated in the beginning, Yes, i was hoping to be better ASAP but, it takes time and slowly but surely i have a lot of improvement. They also have massages done by Katie. She is a GEM!! She knows what she's doing. I have sciatic issues and spinal stenosis and DOCTOR and Katie have really helped me out so much. DOCTOR accepts a lot of insurance but, in my case my Kaiser plan doesn't cover chiropractor. So, I used my Care Credit. I really am glad I found DOCTOR's office. He really cares on helping you feel better and so does his staff.
I HIGHLY RECOMMEND.","mostRecentVisit_rating",5,"no",NA,"10/29/2016
I have always been skeptical about chiropractors. But, i gave in because i didn't want to take pain pills anymore, It wasn't helping. I found DOCTOR on my Care Credit website. Gave his office a call and got in right away. Mando was very nice with getting me in for my appointment on 8/16/2016.The whole entire staff is WONDERFUl. DOCTOR did my x-ray and we went over it and he told me my options and had a plan for me. I was VERY frustrated in the beginning, Yes, i was hoping to be better ASAP but, it takes time and slowly but surely i have a lot of improvement. They also have massages done by Katie. She is a GEM!! She knows what she's doing. I have sciatic issues and spinal stenosis and DOCTOR and Katie have really helped me out so much. DOCTOR accepts a lot of insurance but, in my case my Kaiser plan doesn't cover chiropractor. So, I used my Care Credit. I really am glad I found DOCTOR's office. He really cares on helping you feel better and so does his staff.
I HIGHLY RECOMMEND.","Avg","chiropractic","Riverside, CA",12,2,NA,NA,"Marcy H.","2016-10-29",NA,NA,"Sun",2,9,2,5,0,1,0,1,0,4,0,1,0.009,0.041,0.009,0.023,0,0.005,0,0.005,0,0.018,0,0.005,10,5,"5","5",1,"rating 5"
589,"mostRecentVisit_review","Best chiropractor in Corona hands down! DOCTOR is friendly, knowledge, and very experienced. Office is great and the staff is awesome! Highly recommend.","mostRecentVisit_rating",5,"no",NA,"3/19/2017
Best chiropractor in Corona hands down! DOCTOR is friendly, knowledge, and very experienced. Office is great and the staff is awesome! Highly recommend.","Avg","chiropractic","Corona, CA",0,9,NA,NA,"Jason P.","2017-03-19",NA,NA,"Thu",1,2,0,0,0,0,0,0,0,0,0,0,0.036,0.071,0,0,0,0,0,0,0,0,0,0,5,5,"5","5",1,"rating 5"
59,"mostRecentVisit_review","I am very impressed with this place. DOCTOR is informative & professional. I came in with my neck hurting and I came out feeling much better. I am looking forward to my next visit.","mostRecentVisit_rating",4,"no",NA,"3/18/2018
I am very impressed with this place. DOCTOR is informative & professional. I came in with my neck hurting and I came out feeling much better. I am looking forward to my next visit.","Avg","chiropractic","Corona, CA",2,53,22,NA,"Angela D.","2018-03-18",NA,NA,"Wed",0,1,0,0,0,0,1,0,0,0,0,2,0,0.027,0,0,0,0,0.027,0,0,0,0,0.054,7,5,"5","5",0,"rating 4"
590,"mostRecentVisit_review","DOCTOR is the best! I was rear ended pretty badly and was in need of a good chiropractor. So yelp led me to his facility. At first I was apprehensive about going to a chiropractor because I usually rely on physical therapy. DOCTOR amazed me in many ways! He listens to where the pain was, and he informed me of the steps he would take to make sure that I get better. The staff was very friendly and helpful my first visit when I had to fill out all the paperwork. Overall my experience had been very pleasant and I know that DOCTOR will help me get back to normal, or hopefully better then normal lol.","mostRecentVisit_rating",5,"no",NA,"6/1/2015
DOCTOR is the best! I was rear ended pretty badly and was in need of a good chiropractor. So yelp led me to his facility. At first I was apprehensive about going to a chiropractor because I usually rely on physical therapy. DOCTOR amazed me in many ways! He listens to where the pain was, and he informed me of the steps he would take to make sure that I get better. The staff was very friendly and helpful my first visit when I had to fill out all the paperwork. Overall my experience had been very pleasant and I know that DOCTOR will help me get back to normal, or hopefully better then normal lol.","Avg","chiropractic","Corona, CA",11,12,3,NA,"Jasmine R.","2015-06-01",NA,NA,"Sun",5,4,0,0,2,0,0,0,0,0,1,0,0.04,0.032,0,0,0.016,0,0,0,0,0,0.008,0,6,5,"5","5",1,"rating 5"
591,"mostRecentVisit_review","I hurt my lower back on a Friday, searched for a chiropractor Saturday morning and DOCTOR was able to get me in before closing the same day. They are very accommodating. The staff was courteous and answered all questions I had. I felt much better after the treatment and will be back again for  ups.","mostRecentVisit_rating",5,"no",NA,"2/23/2015
I hurt my lower back on a Friday, searched for a chiropractor Saturday morning and DOCTOR was able to get me in before closing the same day. They are very accommodating. The staff was courteous and answered all questions I had. I felt much better after the treatment and will be back again for  ups.","Avg","chiropractic","Corona, CA",0,19,NA,NA,"Brent M.","2015-02-23",NA,NA,"Mon",3,3,2,0,0,1,0,0,0,0,0,0,0.05,0.05,0.033,0,0,0.017,0,0,0,0,0,0,7,5,"5","5",1,"rating 5"
592,"mostRecentVisit_review","My first experience with a chiropractor and this place is amazing!! Great friendly staff dr is awesome! Very informative! I would recommend all my friends and family to this place!! :)
","mostRecentVisit_rating",5,"no",NA,"3/6/2014
My first experience with a chiropractor and this place is amazing!! Great friendly staff dr is awesome! Very informative! I would recommend all my friends and family to this place!! :)
","Avg","chiropractic","Corona, CA",56,55,11,NA,"Lena W.","2014-03-06",NA,NA,"Fri",0,2,0,0,0,0,2,0,0,0,0,1,0,0.054,0,0,0,0,0.054,0,0,0,0,0.027,7,5,"5","5",1,"rating 5"
593,"mostRecentVisit_review"," I visited HIGH END SPA last Thursday and I loved it! I drove in from L.A. and stayed from about I learned about HIGH END SPA from a Vlog I watched and it was perfect for my stress-free day away from the busy city. My friend and I originally wanted to book the Wellness Package to get admission, the Grotto experience and a massage but when I called (and was on hold for a looong time) they said they were fully booked for the next few days so if you want a treatment, plan ahead! We ended up just buying the admission (teachers get My friend and I first reserved Club mud is where you get wet and spread this natural, brown clay/mud filled with minerals all over your body, you let it dry and then wash it off to exfoliate your skin. Then we did the Grotto experience which we were advised to do after club mud and shortly before leaving time. The Grotto is where you are escorted underground where a worker paints lotion on your skin (it feels and smells great), you sit in a hot cave, wash it off, and relax with tea, water and green apples.

My suggestions would be for HIGH END SPA to update their bathrooms so they are nicer as well as the showers in the locker rooms (there was a lot of hair on the floor in the shower which was gross).  They provide (flimsy) combs, lotion, shampoo, conditioner, body wash, blow dryers, unlimited towels, water and and q-tips. Providing some more bathroom items like hair ties/pony tails and more dryers for clothing would be nice.

All in all, it was a fabulous day of relaxation and n. I would definitely come again. In fact, I already bought my mom a Mother's Day gift card to try it out. Have a great time!!

","mostRecentVisit_rating",4,"yes"," Amber P. of HIGH END SPA Hot Springs

Business Customer Service

5/6/2019Hi Dalia,

Thank you for taking the time to share your experience with us! We appreciate all feedback from our guests. We're happy to hear that you enjoyed your day and hope to see you join us again soon!

With kind,
Amber Peyghambari
","5/5/2019
 2 photos

I visited HIGH END SPA last Thursday and I loved it! I drove in from L.A. and stayed from about 9am-7pm. There wasn't too long of a line when I got there and it went fast (security checks bags as you walk in). I would recommend bringing a dark colored swimsuit or one you wouldn't mind getting dirty (as the mud can do that), a cover-up/sweater for in between pools or for when it gets colder toward evening, a hairbrush if you plan to shower there (they provide combs but they are very flimsy), hairbands, a waterproof phone case or Ziploc bag for your phone, flip-flops, and an empty water bottle.

I learned about HIGH END SPA from a Vlog I watched and it was perfect for my stress-free day away from the busy city. My friend and I originally wanted to book the Wellness Package to get admission, the Grotto experience and a massage but when I called (and was on hold for a looong time) they said they were fully booked for the next few days so if you want a treatment, plan ahead! We ended up just buying the admission (teachers get 10% off) and the Grotto experience ($30). I recommend doing both if you don't get the package deal!!

My friend and I first reserved 2 lounge chairs by the lounging, shallow pool (the better lounge chairs get taken fast fyi) which has great beanbag chairs and rafts in it. You can drink, eat, read or just float away under the palm trees. We lounged in the sun, ate lunch and then I did an aqua-fitness class plus some laps in the lap pool. We went in the mineral Jacuzzi (which smells so bad but is supposed to be good for opening up your pores), the cold/hot experience pools, club mud (fun!) and finally the Grotto. Ask the workers when you check-in in what order to do things and they'll advise you (shout-out to Will who was great!!!). It wasn't too crowded when I was there but I'd definitely recommend coming on a weekday if you can as I can see how much more pleasant it is when it's not as crowded! There are lockers for your things so you can leave stuff in there all day and just tie the key on your swimsuit.

Club mud is where you get wet and spread this natural, brown clay/mud filled with minerals all over your body, you let it dry and then wash it off to exfoliate your skin. Then we did the Grotto experience which we were advised to do after club mud and shortly before leaving time. The Grotto is where you are escorted underground where a worker paints lotion on your skin (it feels and smells great), you sit in a hot cave, wash it off, and relax with tea, water and green apples.

My suggestions would be for HIGH END SPA to update their bathrooms so they are nicer as well as the showers in the locker rooms (there was a lot of hair on the floor in the shower which was gross).  They provide (flimsy) combs, lotion, shampoo, conditioner, body wash, blow dryers, unlimited towels, water and and q-tips. Providing some more bathroom items like hair ties/pony tails and more dryers for clothing would be nice.

All in all, it was a fabulous day of relaxation and n. I would definitely come again. In fact, I already bought my mom a Mother's Day gift card to try it out. Have a great time!!

Comment from Amber P. of HIGH END SPA Hot Springs

Business Customer Service

5/6/2019Hi Dalia,

Thank you for taking the time to share your experience with us! We appreciate all feedback from our guests. We're happy to hear that you enjoyed your day and hope to see you join us again soon!

With kind,
Amber Peyghambari
","High","high end massage retreat","North Hollywood, Los Angeles, CA",16,98,241,"Elite '2020","Dalia F.","2019-05-05",2,NA,"Thu",11,15,5,1,0,4,1,5,0,1,0,2,0.032,0.043,0.014,0.003,0,0.012,0.003,0.014,0,0.003,0,0.006,11,5,"5","5",0,"rating 4"
